Day 2 Test 1: Motion data
0.17, 8.73, -4.59, 24.89, -28.57, -99.94, -0.09, -0.14, 0.11
0.16, 8.96, -4.97, 25.64, -28.05, -99.47, -0.09, -0.14, 0.11
-6.63, 11.73, 2.54, 25.46, -29.07, -99.74, -0.09, -0.14, 0.11
-2.50, 9.70, 1.23, 19.35, -28.15, -109.91, -0.09, -0.14, 0.11
-1.55, 8.63, -0.58, 22.27, -28.69, -108.05, -0.09, -0.14, 0.11
-3.66, 9.39, -4.48, 23.15, -28.90, -99.91, -0.09, -0.14, 0.11
-0.92, 9.66, -5.27, 29.54, -27.23, -92.39, -0.09, -0.14, 0.11
-1.42, 11.80, -10.34, 31.61, -26.60, -98.77, -0.09, -0.14, 0.11
-0.52, 4.34, -4.94, 20.18, -28.06, -110.32, -0.09, -0.14, 0.11
7.16, 6.89, 0.11, 19.79, -28.44, -110.96, -0.09, -0.14, 0.11
-2.19, 9.09, -3.07, 22.76, -29.19, -95.97, -1.64, -1.09, -0.82
-7.06, 10.71, 0.36, 31.45, -26.85, -90.31, 0.29, -1.62, -0.01
1.81, 6.49, -6.24, 23.50, -28.35, -104.09, 2.11, 1.04, 1.60
-4.67, 6.47, -2.00, 17.58, -28.16, -111.24, 0.23, 0.70, -0.22
-2.17, 8.96, -3.50, 21.53, -28.68, -100.76, -2.07, -1.47, -0.73
-1.74, 10.93, -1.62, 29.51, -26.40, -90.46, -0.60, -0.91, -0.51
3.65, 9.24, -7.31, 24.86, -27.55, -100.63, 1.75, 1.09, 1.25
-5.99, 8.19, 7.93, 16.50, -28.22, -109.87, 0.94, 1.00, 0.66
-2.97, 8.84, -3.82, 17.76, -29.80, -103.55, -1.23, -1.32, -0.42
0.20, 9.43, -6.19, 24.95, -28.52, -90.41, -1.17, -1.25, -0.61
-0.12, 14.14, -9.41, 24.41, -27.45, -96.90, 1.41, 2.16, 1.16
-0.59, 3.63, -4.76, 13.91, -27.52, -110.03, -0.07, 0.94, 0.82
1.59, 9.17, -10.80, 14.28, -28.84, -108.33, -1.85, -1.08, -0.75
-1.91, 9.06, -2.29, 20.49, -29.38, -96.27, -0.73, -0.87, -0.40
-6.93, 13.20, -7.04, 23.69, -28.00, -98.01, 0.69, -0.54, 0.30
-0.62, 5.30, -5.17, 15.35, -27.04, -111.53, 0.70, 0.73, 1.08
-4.38, 19.40, 8.18, 16.50, -27.42, -111.87, 0.75, 2.51, 0.14
-0.73, 9.33, -3.74, 23.59, -28.78, -99.61, -1.38, -0.90, -0.81
-8.05, 18.94, 3.99, 28.12, -27.89, -97.30, 1.30, -0.99, 0.45
-0.91, 7.29, -3.78, 19.61, -27.70, -113.15, 0.17, 0.65, 0.85
5.47, 4.42, -1.52, 20.52, -28.71, -108.87, -1.17, -1.98, -0.60
-5.56, 8.95, -2.48, 25.02, -28.60, -95.89, -1.12, -1.25, -0.39
-7.76, 17.31, 2.55, 30.46, -27.26, -95.09, 1.61, -1.39, 0.44
2.13, 4.48, -5.42, 20.05, -26.26, -108.32, 1.44, 1.70, 0.83
-6.16, 19.60, 3.64, 16.03, -25.42, -107.63, 0.67, 2.86, -0.23
-1.45, 9.08, -4.52, 20.70, -25.75, -93.80, -2.29, -1.35, -0.86
-6.98, 11.53, 0.26, 28.28, -21.54, -85.56, -0.08, -1.25, 0.04
-0.49, 5.81, -8.04, 21.54, -26.85, -106.24, 2.19, 1.29, 1.48
-5.84, 11.42, 3.65, 21.95, -26.25, -112.93, 0.44, 0.24, 0.35
-0.23, 7.28, -0.69, 22.83, -27.07, -107.38, -1.72, -0.43, -0.87
-2.77, 10.40, -3.47, 30.88, -25.74, -96.10, -0.74, -0.44, -0.69
3.74, 11.57, -7.79, 29.39, -25.08, -104.46, 1.37, 2.31, 0.59
0.03, 10.27, 2.74, 26.38, -24.32, -110.26, 0.38, 2.07, 0.06
-5.04, 11.16, -5.94, 27.77, -24.64, -104.44, -1.08, -0.71, -0.46
0.15, 10.25, -4.10, 35.79, -21.41, -93.22, -1.52, -0.15, -1.06
-5.02, 13.65, -7.82, 38.76, -19.23, -96.30, 1.73, 3.69, 0.98
4.40, 8.41, -2.40, 31.83, -24.71, -90.43, 0.78, 1.92, -0.00
3.93, 0.94, -6.85, 29.48, -22.51, -81.39, -0.88, -0.46, -0.16
1.01, 9.35, -2.57, 34.84, -14.75, -74.61, -1.14, 0.06, -0.80
-3.52, 14.86, -8.14, 39.84, -12.77, -76.70, 1.57, 0.69, 0.18
3.18, 6.89, -4.05, 18.09, -23.11, -77.54, 0.86, 2.59, 0.47
5.02, 19.03, 5.41, 8.70, -24.67, -78.59, -0.25, 1.05, -0.54
0.81, 9.58, -3.49, 13.40, -17.80, -68.28, -1.24, -0.42, -0.82
-0.80, 11.45, 0.93, 19.58, -8.07, -61.17, 0.14, 0.07, -0.31
1.66, 6.96, -5.61, 9.87, -17.20, -68.28, 1.01, 1.72, 0.86
-3.41, 9.25, 4.42, -5.45, -23.27, -81.42, 0.45, 0.96, 0.66
0.46, 9.94, -2.28, -4.56, -20.86, -76.91, -1.33, 0.22, -0.68
0.37, 10.70, -3.71, 3.81, -13.93, -64.95, -1.03, -0.18, -0.74
-2.86, 13.17, -4.67, 7.18, -15.23, -67.52, 1.22, 1.49, 0.98
1.62, 5.07, -4.34, -10.13, -21.44, -87.20, 0.31, 1.71, 0.48
7.17, 5.62, 2.58, -12.74, -21.63, -90.79, -0.79, -1.55, -0.80
-1.12, 9.65, -1.78, -5.77, -18.49, -75.67, -1.07, -0.26, -0.78
-3.78, 16.03, 4.46, 2.76, -18.09, -69.10, 1.04, -1.05, 0.17
1.57, 5.53, -6.91, -10.96, -23.28, -87.28, 1.62, 2.05, 1.00
-3.92, 9.31, 0.45, -15.74, -22.42, -104.57, 0.66, 0.92, -0.04
2.75, 8.24, -1.46, -9.78, -24.71, -97.52, -1.03, -0.14, -0.45
1.09, 10.31, -2.72, -4.21, -26.10, -87.34, -0.71, -0.13, -0.73
-2.50, 11.80, -6.13, -1.20, -26.57, -92.36, 0.86, 2.46, 0.62
