Test 2: Motion data
2.69, 9.31, -0.39, 48.63, -21.65, -103.76, -0.07, 0.02, -0.03
2.56, 9.19, -1.42, 49.11, -21.09, -103.76, 0.02, -0.01, -0.08
3.04, 8.86, -0.50, 49.65, -19.82, -104.02, 0.28, 0.42, -0.18
5.56, 8.81, 0.71, 50.13, -20.64, -112.07, 1.66, -0.30, 0.16
1.82, 7.07, 5.48, 47.88, -17.47, -115.78, 0.17, 0.10, 0.30
4.89, 9.49, 0.16, 50.32, -21.73, -114.59, -0.95, 0.24, -0.09
1.37, 9.16, 0.88, 48.35, -22.58, -103.68, -1.38, -0.04, -0.34
1.60, 10.32, -1.29, 50.98, -21.18, -92.72, -1.08, -0.18, -0.35
2.01, 11.25, -1.46, 51.33, -20.64, -103.23, 2.31, -0.55, 0.65
1.54, 10.35, -0.70, 42.27, -18.65, -119.07, 1.02, -0.84, 0.68
-0.73, 9.41, -5.81, 43.98, -20.53, -114.60, -1.68, -0.43, 0.11
0.99, 9.34, -0.41, 44.84, -23.49, -102.51, -1.13, -0.24, -0.33
7.42, 11.13, 11.44, 50.96, -25.12, -95.44, 1.14, -0.76, -0.41
3.29, 6.26, -3.58, 46.11, -20.91, -115.70, 2.58, 0.73, 0.28
-0.50, 6.46, 3.77, 43.63, -16.11, -124.52, 0.16, 0.44, -0.15
1.07, 8.56, 1.06, 45.66, -22.38, -110.26, -1.16, 0.98, -0.21
1.29, 10.09, 1.00, 46.08, -23.66, -100.88, -1.09, -0.20, -0.29
3.59, 11.65, -2.14, 46.99, -23.00, -108.71, 2.59, 0.97, 0.57
0.15, 8.80, -0.41, 39.64, -17.22, -122.22, 0.37, -0.96, 0.52
13.20, -2.25, 3.89, 45.53, -16.76, -118.91, -1.99, -0.82, -0.01
0.40, 9.21, 0.01, 44.64, -22.60, -110.99, -1.30, -0.52, -0.22
3.76, 14.66, 7.95, 48.42, -23.94, -104.52, 0.10, -0.11, -0.35
2.31, 7.36, -0.29, 44.97, -19.44, -117.41, 1.64, -0.30, 0.22
0.75, 6.98, 5.55, 44.68, -13.58, -122.79, -0.52, 1.66, -0.11
3.76, 7.14, -0.27, 46.11, -18.94, -108.14, -2.48, -0.43, -0.18
1.11, 11.17, 1.39, 48.73, -20.33, -95.76, -0.22, -0.74, -0.32
2.77, 7.94, -2.87, 43.83, -19.48, -113.69, 2.12, 0.52, 0.83
0.41, 7.50, 8.26, 40.50, -18.49, -123.75, 0.98, 0.89, 0.56
-1.82, 12.05, -2.03, 41.07, -19.50, -114.59, -1.64, 0.04, -0.27
3.32, 9.55, 0.27, 43.32, -19.13, -99.01, -1.13, 0.14, -0.34
0.62, 14.88, -7.85, 43.96, -16.25, -106.91, 0.35, -2.29, 1.19
2.21, 5.47, -2.45, 41.45, -13.15, -123.91, 0.34, -1.25, 0.49
17.53, -3.20, -4.39, 43.20, -13.65, -121.34, -1.71, -1.37, 0.51
0.27, 10.07, 1.36, 41.65, -17.10, -107.37, -1.61, 0.22, -0.20
-1.03, 11.03, 4.45, 44.80, -15.30, -98.99, -0.71, 0.02, -0.58
1.66, 8.76, -3.94, 48.45, -18.31, -115.77, 2.58, 0.29, 1.07
0.29, 8.01, 10.63, 45.57, -16.91, -120.75, 0.29, 1.19, -0.38
1.81, 11.12, -0.51, 40.89, -18.08, -106.28, -1.21, 0.92, -0.12
3.68, 10.45, -0.11, 38.92, -15.61, -94.14, -1.35, -0.21, -0.34
-0.89, 15.85, -6.17, 40.53, -15.83, -104.00, 1.72, -0.03, 0.86
1.88, 5.85, -1.26, 36.13, -13.23, -119.50, 0.45, -0.95, 0.63
3.22, 7.85, -6.49, 40.25, -14.78, -116.63, -2.74, -2.80, 0.45
-0.10, 10.29, 0.11, 37.46, -16.27, -101.68, -1.41, 0.44, -0.39
6.33, 13.03, 6.89, 43.47, -17.38, -96.58, 0.91, -0.33, -0.24
3.66, 7.88, -3.18, 38.83, -15.40, -115.07, 2.33, 0.50, 0.87
-0.78, 6.43, -1.54, 37.24, -13.02, -121.85, -1.24, 1.06, 0.43
3.95, 8.36, 0.18, 37.68, -16.97, -110.26, -1.13, 1.26, -0.20
3.52, 9.03, 2.83, 40.92, -15.86, -96.16, -1.44, 0.29, -0.35
1.55, 11.65, -2.44, 43.60, -17.80, -107.92, 2.38, 0.28, 0.39
2.96, 8.20, 0.49, 40.16, -16.60, -112.60, 1.84, 1.81, 0.27
3.54, 9.01, 2.20, 42.77, -20.14, -105.00, -0.78, 0.92, 0.22
2.20, 8.99, 0.93, 42.43, -17.58, -91.46, -0.90, 1.05, -0.41
2.81, 11.69, 2.20, 46.14, -17.45, -87.34, 0.62, -1.29, -0.31
5.51, 6.07, -0.15, 42.79, -20.37, -95.19, 1.70, 0.50, 0.25
7.69, 10.54, -1.54, 39.96, -19.73, -94.29, -1.10, 1.50, 0.46
2.45, 8.88, 1.14, 38.18, -18.21, -84.84, -1.19, 0.09, -0.14
2.35, 10.84, 1.30, 34.13, -11.52, -73.95, -0.53, 0.48, -0.40
2.83, 8.95, -2.28, 29.00, -19.73, -75.77, 1.65, 1.42, 0.10
2.51, 7.35, -1.11, 20.46, -29.14, -86.50, 1.49, 0.96, 0.31
1.28, 10.52, -0.94, 15.13, -28.78, -84.93, -0.76, 0.18, 0.20
2.66, 9.17, -0.88, 13.87, -25.04, -77.20, -0.35, 0.77, -0.20
4.90, 9.62, 7.10, 12.99, -23.18, -73.24, 0.85, -0.21, -0.22
2.04, 8.51, -0.81, 10.25, -28.82, -84.60, 1.39, 0.97, 0.57
2.51, 7.84, 4.17, 6.93, -32.52, -96.71, 0.83, 1.31, -0.05
0.33, 9.69, -0.99, 4.05, -28.60, -88.75, -0.80, 0.80, -0.06
3.59, 9.33, 0.31, 2.29, -20.89, -76.81, -0.82, 0.18, -0.22
-2.72, 13.82, -6.92, 9.35, -22.87, -77.16, 0.24, -2.12, 1.04
3.45, 4.83, -2.56, 1.34, -27.08, -96.86, -0.09, -0.56, 0.73
10.47, 5.41, -3.73, 2.18, -28.00, -100.96, -2.13, -1.35, 0.61
0.45, 10.36, -1.08, -0.23, -24.19, -84.14, -1.48, 0.20, -0.38
5.46, 13.49, 7.18, 1.61, -20.51, -76.75, 1.26, 0.25, -0.22
1.80, 8.59, -3.84, 2.60, -27.80, -94.23, 2.23, 0.54, 0.94
2.68, 8.57, 4.78, -2.31, -24.89, -108.59, -0.31, -0.05, -0.10
2.00, 7.92, -0.09, -6.30, -23.19, -96.43, -1.55, 0.25, -0.25
