Dad Day 2 Test 2: Motion data
-2.18, 6.91, -5.88, 44.77, -21.53, -81.06, 1.73, 0.18, -0.96
1.01, 10.20, -0.18, 47.75, -19.44, -87.21, -0.01, 1.48, 0.42
-0.47, 10.19, -2.39, 41.25, -23.60, -76.79, -0.53, 0.82, 0.63
1.96, 8.98, -2.29, 34.35, -22.74, -71.76, -0.55, 0.03, 0.56
-9.52, 12.14, -8.53, 38.83, -21.50, -72.35, -0.71, -2.07, 0.47
3.18, 7.38, -2.35, 44.11, -19.94, -80.09, 1.27, 0.05, -0.89
8.61, 17.01, -7.31, 43.57, -18.61, -80.68, -0.19, 1.41, -0.81
-0.10, 8.52, -4.11, 36.73, -21.67, -73.56, -0.67, 0.27, 0.53
2.16, 10.18, -2.12, 32.84, -21.41, -68.25, -0.23, -0.28, 0.56
-1.82, 7.64, -6.23, 44.72, -23.34, -74.61, 1.25, -1.06, -1.24
8.36, 6.34, 1.67, 50.76, -19.32, -85.31, 0.80, -0.76, -0.30
1.36, 8.50, -1.04, 45.09, -20.68, -77.10, -0.58, 0.50, 0.61
1.91, 9.43, -1.87, 38.37, -21.40, -70.71, -0.52, 0.06, 0.54
6.35, 12.45, -2.15, 44.07, -23.98, -70.70, -1.35, -1.42, -0.35
-2.71, 5.80, -4.14, 46.65, -18.46, -77.84, 1.67, 0.49, -0.76
1.26, 8.74, 0.43, 43.15, -19.22, -84.41, 0.81, 1.31, -0.29
0.83, 8.66, -3.51, 36.55, -21.89, -76.50, -0.62, 0.12, 0.74
4.47, 10.55, -1.52, 30.42, -23.53, -72.70, -0.42, -0.65, 0.74
-2.00, 5.78, -6.62, 41.45, -24.33, -86.89, 1.59, -1.75, -0.87
14.38, 4.85, 3.47, 46.64, -19.15, -99.69, -0.59, -3.20, -0.37
-0.66, 8.91, -1.51, 43.35, -23.44, -95.09, -0.34, -1.05, 0.97
0.92, 9.41, -1.59, 37.14, -27.78, -88.88, -0.66, -0.19, 0.78
11.24, 11.03, -2.35, 40.85, -33.29, -88.70, -1.32, -2.16, -0.66
-3.32, 5.44, -5.11, 41.45, -23.95, -103.00, 1.65, 0.76, -0.91
-1.47, 1.24, -0.88, 41.57, -19.41, -107.83, -0.21, 1.44, 0.60
0.90, 8.67, -2.58, 38.69, -25.83, -98.28, -0.59, 0.19, 0.69
2.47, 9.25, -3.03, 34.64, -31.64, -92.44, -0.64, -0.19, 0.76
-4.15, 13.93, -9.97, 39.21, -34.04, -95.54, 0.38, -0.29, -0.46
8.12, 9.08, -1.38, 46.16, -19.22, -103.27, 0.15, -0.68, -1.11
-5.31, 10.77, -8.32, 44.37, -21.00, -101.49, -0.64, 1.17, 0.56
2.87, 9.35, -1.61, 40.49, -25.12, -92.43, -0.69, 0.31, 0.46
1.57, 12.97, -2.01, 43.48, -29.71, -91.42, -0.81, -1.13, -0.09
-2.23, 6.01, -5.04, 46.95, -21.84, -96.74, 1.93, 1.29, -1.00
6.72, 15.56, -9.28, 47.69, -17.73, -93.32, -1.00, 1.75, -0.68
2.38, 7.98, -4.10, 42.97, -21.56, -82.65, -0.57, 0.62, 0.39
4.12, 10.00, -0.76, 38.31, -21.86, -75.24, -0.50, 0.39, 0.48
-3.93, 9.53, -4.90, 45.59, -22.73, -78.49, 1.15, 0.74, -1.45
6.67, 7.71, 1.67, 47.92, -17.41, -82.64, 1.15, 0.28, -0.28
2.35, 8.29, -2.02, 39.16, -17.76, -72.65, -0.40, 0.05, 0.76
1.14, 9.84, -1.01, 33.38, -16.18, -66.78, -0.76, 0.59, 0.47
-7.68, 15.60, -6.06, 34.22, -16.21, -67.14, -0.71, -1.23, 0.20
3.22, 5.03, -4.10, 31.66, -21.88, -72.24, 1.50, 1.27, -1.14
7.57, 19.60, -9.93, 25.72, -24.00, -73.33, -0.36, 1.84, -1.13
2.28, 8.50, -3.30, 15.80, -20.75, -67.32, -0.69, 0.48, 0.42
4.21, 9.23, -0.81, 10.06, -15.90, -64.35, -0.07, 0.34, 0.25
-2.51, 8.01, -4.09, 16.49, -22.55, -67.10, 1.08, 1.20, -1.18
