Josh Shin Data Day 3 Test 2: Motion data
2215, 4.05, 8.83, -1.38, 26.95, -15.97, -71.43, -0.09, -0.14, 0.11
2459, 1.33, 8.36, -3.41, 25.97, -12.82, -69.13, -0.08, -0.14, 0.11
2707, 1.03, 9.37, -1.92, 29.77, -12.26, -70.39, -0.09, -0.14, 0.11
2953, 3.72, 10.34, -2.72, 35.91, -7.97, -71.98, -0.09, -0.14, 0.11
3201, 15.97, 3.60, -7.60, 42.62, 7.60, -68.80, -0.09, -0.14, 0.11
3448, 8.36, 11.67, -6.06, 13.87, -16.78, -67.79, -0.09, -0.14, 0.11
3694, 5.33, 9.30, -0.14, 10.22, -15.99, -67.38, -0.09, -0.14, 0.11
3948, 1.85, 9.26, -2.57, 21.88, -11.79, -65.64, -0.09, -0.14, 0.11
4196, 0.22, 18.98, -3.29, 38.72, -1.75, -68.72, -2.25, -5.00, -3.73
4444, 14.29, 2.74, -0.54, 34.51, -7.92, -66.88, 0.60, 1.64, 5.00
4691, -19.60, 19.60, 5.95, 11.02, -13.30, -64.88, -1.05, -2.68, 0.04
4937, 0.66, 8.93, -2.12, 22.45, -11.77, -66.84, 0.00, -0.45, -0.97
5185, -3.48, 12.59, -0.03, 33.95, -3.99, -68.33, -0.00, -0.59, -2.53
5433, 2.69, -1.13, 0.91, 43.16, 2.60, -71.79, 0.62, 0.09, 3.87
5679, -7.95, 12.31, -3.07, 5.99, -14.41, -70.48, -0.58, -1.68, -1.52
5935, 1.39, 8.80, -3.03, 17.71, -12.17, -67.67, -0.06, -0.33, -0.84
6182, -3.32, 12.05, -0.57, 29.48, -6.47, -68.11, -0.03, -0.35, -2.54
6430, 4.76, 0.74, -0.75, 40.85, 1.89, -65.14, 0.79, -0.95, 3.81
6676, -4.08, 9.96, -4.03, 3.73, -18.72, -67.38, -0.63, -1.29, -0.95
6924, 6.83, 8.56, -2.14, 17.54, -15.58, -64.19, -0.11, -0.05, -1.08
7170, -3.37, 11.74, -0.66, 28.87, -9.35, -65.76, 0.06, -0.41, -1.80
7417, 12.79, 1.23, 2.95, 43.63, 5.79, -67.52, 0.45, -1.91, 2.03
7671, 1.76, 8.22, -4.01, 1.29, -17.82, -68.04, -0.01, -1.36, 0.57
7919, 2.80, 8.95, -2.43, 16.79, -14.66, -64.54, -0.31, -0.56, -0.93
8165, -1.05, 11.34, -0.80, 29.39, -7.34, -64.21, -0.34, -0.89, -2.00
8413, 3.46, -0.97, 2.92, 44.27, 3.42, -69.48, 0.46, -1.60, 3.45
8660, 0.59, 7.07, -2.18, 3.71, -18.08, -68.66, 0.01, -1.60, 1.49
8906, 0.26, 9.03, -1.85, 17.80, -15.05, -65.16, 0.15, -0.35, -1.21
9154, 2.64, 11.20, -2.50, 27.52, -8.80, -64.31, -0.37, -0.91, -1.41
9402, 16.32, 2.65, -1.15, 46.16, 12.66, -68.81, -0.40, 0.36, -0.13
9656, 5.99, 13.71, -4.84, 16.98, -17.25, -67.47, 0.91, 0.70, 4.66
9904, 2.72, 8.91, -6.14, 24.88, -14.38, -65.61, -0.23, -1.96, -0.84
10151, 2.96, 8.77, -2.66, 33.56, -7.44, -67.13, -0.47, -0.47, -1.45
10397, 16.63, 3.56, -5.05, 48.87, 15.55, -73.56, -0.34, 2.95, -1.02
10645, 1.63, 9.38, -2.09, 31.80, -17.36, -74.45, 0.93, 0.78, 5.00
10893, 10.98, 6.32, -5.25, 30.31, -16.12, -70.59, -0.86, -0.54, -2.26
11139, 2.88, 8.84, -2.38, 39.07, -8.52, -72.13, -0.36, -0.34, -1.16
11395, -11.04, 6.77, -7.77, 51.97, 17.13, -79.77, 0.80, 3.05, -1.46
11640, 9.51, 7.52, -4.51, 38.94, -13.90, -78.85, 1.49, -0.26, 5.00
11888, 9.84, 9.33, -2.09, 30.09, -18.99, -74.35, 0.20, 1.71, -1.61
12136, 2.94, 9.18, -1.40, 39.13, -10.35, -76.64, -0.07, -0.40, -0.96
12382, -3.41, 11.29, -8.10, 51.26, 8.18, -85.18, 0.26, -1.49, -2.93
12630, 7.60, 5.96, -2.23, 39.49, -11.15, -76.37, 1.14, 2.06, 5.00
12875, 9.49, 4.48, 3.35, 15.45, -20.80, -71.38, 3.01, 5.00, -3.50
13123, 2.32, 8.76, -1.14, 25.39, -17.67, -69.94, -0.15, -0.12, -0.92
13379, -1.65, 19.39, -1.64, 40.87, -6.27, -72.62, 0.22, -3.02, -3.64
13625, 3.07, 0.95, -2.17, 31.01, -17.51, -73.93, 1.69, 1.09, 4.56
13873, 7.46, 4.57, -5.61, -10.46, -21.13, -79.47, -0.43, 3.94, -3.49
14118, 2.78, 9.45, -0.90, 1.84, -25.01, -79.06, -0.10, 0.26, -1.00
14366, -1.41, 11.19, -1.27, 14.94, -25.30, -81.79, 0.44, 0.80, -2.40
14614, 6.11, 0.91, -3.61, 29.54, -24.31, -87.04, 2.00, -0.70, 2.61
14866, -5.06, 7.13, -4.47, -20.81, -17.48, -100.03, -1.63, -2.38, 1.16
15120, 8.15, 7.47, -3.87, -2.75, -26.83, -101.05, -0.03, 0.73, -0.93
15366, -4.23, 11.63, 1.06, 7.80, -28.69, -100.64, 0.10, -0.17, -1.83
15613, 15.14, 0.46, -4.15, 36.89, -21.51, -100.72, 2.15, 0.12, 1.14
15861, 9.44, 7.55, -6.48, -8.55, -21.10, -114.21, -0.26, -0.63, 3.87
16107, -5.17, 10.57, -0.49, 3.11, -26.22, -110.82, -0.45, -1.69, -0.48
16355, 2.58, 9.59, -1.71, 12.20, -26.29, -110.41, -0.13, -0.29, -1.39
16603, -1.35, 5.16, -18.39, 35.37, -16.43, -113.21, 0.63, 5.00, -1.56
16848, 5.35, 14.33, -5.34, 10.65, -24.99, -116.06, 0.68, 2.57, 5.00
17104, 10.82, 9.43, -2.43, 13.77, -25.90, -114.13, 0.22, -0.36, -1.25
17352, 3.12, 9.68, -1.95, 21.06, -23.52, -113.23, -0.15, -0.33, -0.97
17598, -2.71, 11.81, -7.05, 39.52, -13.90, -116.56, -0.38, -2.23, -2.76
17846, 7.86, 5.90, -1.12, 24.61, -24.12, -112.38, 0.03, 1.90, 5.00
18092, 18.09, 0.52, -4.32, 12.06, -26.16, -110.17, -0.32, 2.82, -4.05
18339, 3.35, 8.27, -2.28, 22.84, -24.13, -110.61, -0.02, -0.29, -0.91
18587, -1.54, 19.60, 2.00, 38.47, -14.22, -111.60, -0.49, -2.63, -3.02
